时刻,当前温度-2m,当前相对湿度-2m,当前降水量,当前体感温度,天气编码,当前风速-10m,当前总云量,当前风向,当前短波太阳辐射-即时,是否白天-0黑1白
2024-11-23 23:00:00,16.3,70,0.0,16.2,2,2.9,45,7,0.0,0
2024-11-24 00:00:00,15.7,72,0.0,15.4,1,3.8,33,343,0.0,0
2024-11-24 01:00:00,15.6,71,0.0,15.1,1,4.1,18,322,0.0,0
2024-11-24 02:00:00,15.3,73,0.0,14.9,1,4.5,50,299,0.0,0
2024-11-24 03:00:00,15.0,75,0.0,14.6,2,4.1,52,285,0.0,0
2024-11-24 04:00:00,14.9,76,0.0,14.5,2,3.9,53,292,0.0,0
2024-11-24 05:00:00,14.9,77,0.0,14.8,3,3.1,82,306,0.0,0
2024-11-24 06:00:00,15.0,79,0.0,15.0,3,2.8,92,320,0.0,0
2024-11-24 07:00:00,15.1,80,0.0,15.2,3,3.1,95,315,16.3,1
2024-11-24 08:00:00,16.1,79,0.0,16.4,3,2.8,94,320,69.8,1
2024-11-24 09:00:00,17.0,73,0.0,17.2,3,3.4,88,342,171.8,1
2024-11-24 10:00:00,18.0,69,0.0,17.9,3,5.4,100,4,272.1,1
2024-11-24 11:00:00,18.7,67,0.0,18.4,2,7.3,78,11,331.4,1
2024-11-24 12:00:00,19.4,66,0.0,19.1,2,8.5,72,28,408.8,1
2024-11-24 13:00:00,19.9,65,0.0,19.2,3,12.2,82,45,449.4,1
2024-11-24 14:00:00,20.3,65,0.0,19.6,3,12.3,77,50,356.3,1
2024-11-24 15:00:00,19.9,66,0.0,19.2,3,12.6,87,53,247.5,1
2024-11-24 16:00:00,19.5,67,0.0,18.8,3,12.0,96,49,109.4,1
2024-11-24 17:00:00,19.0,69,0.0,18.6,3,9.7,97,48,7.1,1
2024-11-24 18:00:00,18.5,70,0.0,18.5,3,6.6,94,49,0.0,0
2024-11-24 19:00:00,18.4,71,0.0,19.0,3,2.7,94,23,0.0,0
2024-11-24 20:00:00,18.5,71,0.0,19.2,3,2.3,99,18,0.0,0
2024-11-24 21:00:00,18.2,73,0.0,18.9,3,2.7,91,23,0.0,0
2024-11-24 22:00:00,18.2,73,0.0,19.0,3,2.2,93,351,0.0,0
2024-11-24 23:00:00,17.8,77,0.1,18.6,3,3.0,98,346,0.0,0
2024-11-25 00:00:00,17.5,78,0.1,18.2,3,3.9,99,326,0.0,0
2024-11-25 01:00:00,17.3,80,0.2,17.9,80,4.2,98,301,0.0,0
2024-11-25 02:00:00,17.2,81,0.4,17.6,80,5.8,98,300,0.0,0
2024-11-25 03:00:00,17.2,80,0.7,17.5,80,6.1,100,298,0.0,0
2024-11-25 04:00:00,17.1,79,0.6,17.5,80,5.4,99,312,0.0,0
2024-11-25 05:00:00,17.0,80,0.6,17.4,80,5.1,100,309,0.0,0
2024-11-25 06:00:00,16.7,82,0.8,17.1,80,5.4,90,307,0.0,0
2024-11-25 07:00:00,16.5,84,0.0,17.3,3,3.6,87,307,4.7,1
2024-11-25 08:00:00,16.4,89,0.1,17.3,3,4.2,100,301,43.2,1
2024-11-25 09:00:00,16.9,87,0.2,17.9,3,4.0,96,297,54.5,1
2024-11-25 10:00:00,17.4,85,0.0,18.5,3,3.9,93,304,86.7,1
2024-11-25 11:00:00,17.9,84,0.0,19.0,3,4.5,95,331,94.7,1
2024-11-25 12:00:00,18.6,83,0.0,19.9,3,4.0,86,333,194.4,1
2024-11-25 13:00:00,19.3,82,0.0,20.8,3,4.2,92,329,228.6,1
2024-11-25 14:00:00,18.5,88,0.5,20.2,80,3.9,99,338,192.4,1
2024-11-25 15:00:00,18.9,87,0.1,20.7,3,4.1,92,322,120.3,1
2024-11-25 16:00:00,19.0,86,0.0,20.8,3,3.4,92,328,67.2,1
2024-11-25 17:00:00,18.8,86,0.0,20.4,3,4.0,92,333,6.2,1
2024-11-25 18:00:00,18.5,87,0.0,20.3,3,2.8,88,310,0.0,0
2024-11-25 19:00:00,18.2,88,0.0,20.0,3,2.8,82,310,0.0,0
2024-11-25 20:00:00,17.7,92,0.0,19.6,3,2.9,84,300,0.0,0
2024-11-25 21:00:00,17.4,93,0.0,19.2,3,2.7,86,293,0.0,0
2024-11-25 22:00:00,17.4,92,0.0,19.4,3,1.3,85,326,0.0,0
2024-11-25 23:00:00,17.4,92,0.0,19.2,2,2.2,66,270,0.0,0
2024-11-26 00:00:00,17.4,92,0.0,18.9,2,4.7,67,270,0.0,0
2024-11-26 01:00:00,17.4,91,0.0,19.1,2,2.3,77,321,0.0,0
2024-11-26 02:00:00,17.7,89,0.0,19.1,3,4.7,96,328,0.0,0
2024-11-26 03:00:00,18.2,85,0.0,19.4,3,4.9,97,324,0.0,0
2024-11-26 04:00:00,18.7,79,0.0,19.3,3,7.4,97,309,0.0,0
2024-11-26 05:00:00,17.9,70,0.0,17.2,3,10.4,100,316,0.0,0
2024-11-26 06:00:00,17.4,70,0.1,17.0,3,7.1,90,319,0.0,0
2024-11-26 07:00:00,17.0,74,0.0,17.0,3,5.2,100,295,11.7,1
2024-11-26 08:00:00,17.5,76,0.0,17.7,3,5.6,96,297,91.4,1
2024-11-26 09:00:00,18.2,69,0.0,17.9,2,6.9,73,313,202.6,1
2024-11-26 10:00:00,18.6,65,0.0,17.3,2,13.0,62,321,423.6,1
2024-11-26 11:00:00,18.9,64,0.0,17.5,2,14.4,70,323,582.1,1
2024-11-26 12:00:00,19.2,63,0.0,17.8,2,13.8,65,327,564.1,1
2024-11-26 13:00:00,19.2,62,0.0,17.9,2,12.8,53,328,521.9,1
2024-11-26 14:00:00,20.0,59,0.0,18.9,2,11.8,63,337,375.6,1
2024-11-26 15:00:00,19.7,59,0.0,18.7,2,9.8,57,343,271.2,1
2024-11-26 16:00:00,19.4,60,0.0,18.9,2,7.0,61,35,126.5,1
2024-11-26 17:00:00,17.9,68,0.0,16.7,2,11.9,67,90,9.8,1
2024-11-26 18:00:00,16.5,72,0.0,15.1,2,12.4,77,100,0.0,0
2024-11-26 19:00:00,16.1,69,0.0,14.6,2,11.5,80,92,0.0,0
2024-11-26 20:00:00,16.4,73,0.0,15.7,3,7.9,100,87,0.0,0
2024-11-26 21:00:00,16.2,73,0.0,15.6,3,7.0,90,78,0.0,0
2024-11-26 22:00:00,16.1,72,0.0,15.5,3,6.4,100,74,0.0,0
2024-11-26 23:00:00,16.0,71,0.0,15.4,3,6.0,100,65,0.0,0
2024-11-27 00:00:00,15.8,70,0.0,15.3,3,4.4,99,55,0.0,0
2024-11-27 01:00:00,15.5,71,0.0,15.2,2,3.1,80,36,0.0,0
2024-11-27 02:00:00,15.5,71,0.0,15.1,3,3.9,79,22,0.0,0
2024-11-27 03:00:00,15.1,73,0.0,14.7,2,3.5,77,24,0.0,0
2024-11-27 04:00:00,14.7,76,0.0,14.4,3,3.3,90,347,0.0,0
2024-11-27 05:00:00,14.3,78,0.0,14.1,2,2.6,67,34,0.0,0
2024-11-27 06:00:00,13.9,81,0.0,13.8,2,2.6,63,326,0.0,0
2024-11-27 07:00:00,13.3,85,0.0,13.0,2,4.2,60,301,23.6,1
2024-11-27 08:00:00,14.2,76,0.0,13.5,2,5.1,29,315,186.5,1
2024-11-27 09:00:00,15.2,65,0.0,14.1,0,5.7,0,325,381.4,1
2024-11-27 10:00:00,16.5,52,0.0,14.6,0,6.9,0,321,535.2,1
2024-11-27 11:00:00,17.4,45,0.0,15.4,0,8.1,0,328,635.0,1
2024-11-27 12:00:00,18.2,44,0.0,16.8,0,7.4,0,331,670.0,1
2024-11-27 13:00:00,18.9,44,0.0,17.5,0,8.6,0,338,639.7,1
2024-11-27 14:00:00,20.0,42,0.0,17.7,0,11.3,0,338,532.3,1
2024-11-27 15:00:00,20.2,41,0.0,17.5,1,12.7,17,325,375.4,1
2024-11-27 16:00:00,19.8,43,0.0,17.0,1,13.8,33,317,185.0,1
2024-11-27 17:00:00,18.8,42,0.0,16.4,0,8.7,0,322,14.9,1
2024-11-27 18:00:00,17.3,47,0.0,15.6,0,4.8,0,312,0.0,0
2024-11-27 19:00:00,15.4,58,0.0,14.1,0,4.5,0,284,0.0,0
2024-11-27 20:00:00,13.9,71,0.0,13.0,0,4.4,0,279,0.0,0
2024-11-27 21:00:00,12.7,78,0.0,11.7,0,5.1,0,274,0.0,0
2024-11-27 22:00:00,11.9,81,0.0,10.8,0,5.1,0,266,0.0,0
2024-11-27 23:00:00,11.3,82,0.0,10.2,0,5.1,0,266,0.0,0
2024-11-28 00:00:00,10.8,83,0.0,9.6,0,5.1,0,266,0.0,0
2024-11-28 01:00:00,10.4,84,0.0,9.1,0,5.1,0,266,0.0,0
2024-11-28 02:00:00,10.5,82,0.0,9.2,0,5.1,0,278,0.0,0
2024-11-28 03:00:00,10.2,82,0.0,8.7,0,5.4,0,274,0.0,0
2024-11-28 04:00:00,9.9,82,0.0,8.3,0,5.4,0,274,0.0,0
2024-11-28 05:00:00,9.6,81,0.0,8.0,0,5.1,0,274,0.0,0
2024-11-28 06:00:00,9.3,80,0.0,7.6,0,5.1,0,274,0.0,0
2024-11-28 07:00:00,9.1,80,0.0,7.3,0,5.4,0,270,23.7,1
2024-11-28 08:00:00,11.1,75,0.0,9.5,0,5.6,0,285,202.5,1
2024-11-28 09:00:00,14.3,50,0.0,12.1,0,5.9,0,313,391.6,1
2024-11-28 10:00:00,15.9,45,0.0,13.5,0,6.9,0,317,548.8,1
2024-11-28 11:00:00,17.1,40,0.0,14.3,0,11.2,0,315,648.9,1
2024-11-28 12:00:00,17.8,38,0.0,15.1,0,13.0,0,321,680.3,1
2024-11-28 13:00:00,18.3,36,0.0,15.3,0,13.8,0,321,639.8,1
2024-11-28 14:00:00,18.9,34,0.0,15.4,0,14.0,0,316,534.2,1
2024-11-28 15:00:00,18.7,38,0.0,15.2,0,14.0,0,316,376.2,1
2024-11-28 16:00:00,18.4,39,0.0,15.3,0,12.3,0,320,186.4,1
2024-11-28 17:00:00,17.3,39,0.0,14.3,0,10.0,0,311,14.8,1
2024-11-28 18:00:00,15.9,40,0.0,13.1,0,7.6,0,301,0.0,0
2024-11-28 19:00:00,14.2,49,0.0,11.9,0,6.0,0,287,0.0,0
2024-11-28 20:00:00,13.3,58,0.0,11.5,0,4.5,0,284,0.0,0
2024-11-28 21:00:00,11.8,66,0.0,10.1,0,4.7,0,270,0.0,0
2024-11-28 22:00:00,10.5,74,0.0,8.8,0,5.1,0,262,0.0,0
2024-11-28 23:00:00,9.5,79,0.0,7.7,0,5.2,0,258,0.0,0
2024-11-29 00:00:00,8.8,80,0.0,7.0,0,4.8,0,257,0.0,0
2024-11-29 01:00:00,8.4,80,0.0,6.6,0,4.7,0,266,0.0,0
2024-11-29 02:00:00,9.3,72,0.0,7.3,0,5.1,0,274,0.0,0
2024-11-29 03:00:00,9.0,71,0.0,6.8,0,5.4,0,266,0.0,0
2024-11-29 04:00:00,8.5,73,0.0,6.3,0,5.4,0,262,0.0,0
2024-11-29 05:00:00,8.1,75,0.0,5.9,0,5.4,0,262,0.0,0
2024-11-29 06:00:00,7.7,77,0.0,5.4,0,5.5,0,259,0.0,0
2024-11-29 07:00:00,7.4,79,0.0,5.1,0,5.9,0,259,23.9,1
2024-11-29 08:00:00,9.6,76,0.0,7.7,0,5.4,0,266,206.5,1
2024-11-29 09:00:00,13.3,48,0.0,10.8,0,5.2,0,295,401.9,1
2024-11-29 10:00:00,15.1,42,0.0,12.5,0,5.9,0,313,558.1,1
2024-11-29 11:00:00,16.4,38,0.0,13.8,0,8.9,0,317,659.7,1
2024-11-29 12:00:00,17.4,35,0.0,15.1,0,8.8,0,325,690.5,1
2024-11-29 13:00:00,18.1,33,0.0,15.8,0,8.0,0,333,650.5,1
2024-11-29 14:00:00,18.5,33,0.0,16.0,0,7.0,0,339,541.6,1
2024-11-29 15:00:00,18.5,35,0.0,15.9,0,6.7,1,344,379.7,1
2024-11-29 16:00:00,18.2,35,0.0,15.7,0,5.8,0,356,188.5,1
2024-11-29 17:00:00,17.4,39,0.0,15.3,0,3.9,0,56,14.9,1
2024-11-29 18:00:00,15.6,52,0.0,13.8,0,5.2,0,102,0.0,0
2024-11-29 19:00:00,14.3,58,0.0,12.7,0,4.5,0,119,0.0,0
2024-11-29 20:00:00,13.3,64,0.0,12.1,0,3.0,0,104,0.0,0
2024-11-29 21:00:00,12.8,71,0.0,12.0,1,1.0,33,45,0.0,0
2024-11-29 22:00:00,12.3,72,0.0,11.3,1,1.9,36,292,0.0,0
2024-11-29 23:00:00,11.2,78,0.0,10.0,2,3.7,76,281,0.0,0
2024-11-30 00:00:00,10.3,83,0.0,9.0,1,4.3,33,275,0.0,0
2024-11-30 01:00:00,9.6,84,0.0,8.2,0,4.7,0,270,0.0,0
2024-11-30 02:00:00,9.6,86,0.0,8.1,0,5.8,0,270,0.0,0
2024-11-30 03:00:00,9.0,86,0.0,7.3,0,6.2,0,263,0.0,0
2024-11-30 04:00:00,8.6,85,0.0,6.8,0,5.9,0,256,0.0,0
2024-11-30 05:00:00,8.4,85,0.0,6.6,1,5.6,10,255,0.0,0
2024-11-30 06:00:00,8.2,85,0.0,6.4,1,5.6,17,255,0.0,0
2024-11-30 07:00:00,8.3,85,0.0,6.5,1,5.6,35,255,19.2,1
2024-11-30 08:00:00,10.6,80,0.0,9.1,2,5.4,35,270,163.2,1
2024-11-30 09:00:00,13.5,58,0.0,11.6,2,5.0,44,300,334.1,1
2024-11-30 10:00:00,15.1,52,0.0,13.4,1,3.9,37,326,497.2,1
2024-11-30 11:00:00,16.5,49,0.0,15.0,2,4.3,53,336,599.9,1
2024-11-30 12:00:00,17.7,48,0.0,16.6,2,3.6,46,6,590.9,1
2024-11-30 13:00:00,18.5,48,0.0,17.6,1,3.9,38,34,583.1,1
2024-11-30 14:00:00,19.2,43,0.0,17.9,2,2.5,46,45,486.7,1
2024-11-30 15:00:00,19.1,44,0.0,17.7,3,3.9,86,68,339.9,1
2024-11-30 16:00:00,18.8,46,0.0,17.3,3,5.4,82,94,117.8,1
2024-11-30 17:00:00,18.1,52,0.0,16.4,2,8.0,70,95,9.0,1
2024-11-30 18:00:00,17.1,61,0.0,16.0,3,6.7,88,106,0.0,0
2024-11-30 19:00:00,16.4,66,0.0,15.7,3,5.2,95,115,0.0,0
2024-11-30 20:00:00,15.9,72,0.0,15.7,2,2.9,69,97,0.0,0
2024-11-30 21:00:00,15.5,76,0.0,15.8,3,1.1,96,90,0.0,0
2024-11-30 22:00:00,15.5,75,0.0,15.6,3,2.1,96,301,0.0,0
2024-11-30 23:00:00,14.9,79,0.0,15.0,3,2.2,86,279,0.0,0
2024-12-01 00:00:00,14.3,83,0.0,14.4,3,2.9,93,277,0.0,0
2024-12-01 01:00:00,14.0,83,0.0,13.8,3,4.5,82,284,0.0,0
2024-12-01 02:00:00,13.6,84,0.0,13.3,2,4.5,77,284,0.0,0
2024-12-01 03:00:00,13.4,86,0.0,13.1,3,4.8,89,283,0.0,0
2024-12-01 04:00:00,13.4,83,0.0,13.0,2,4.5,57,284,0.0,0
2024-12-01 05:00:00,12.7,88,0.0,12.3,2,4.3,50,275,0.0,0
2024-12-01 06:00:00,12.0,91,0.0,11.6,2,4.7,54,270,0.0,0
2024-12-01 07:00:00,11.8,91,0.0,11.3,1,4.3,35,270,16.9,1
2024-12-01 08:00:00,13.4,88,0.0,13.2,0,4.4,20,279,184.0,1
2024-12-01 09:00:00,15.9,69,0.0,15.4,0,4.2,0,301,362.7,1
2024-12-01 10:00:00,17.8,59,0.0,17.2,0,3.3,0,311,523.1,1
2024-12-01 11:00:00,19.3,54,0.0,19.1,0,3.3,0,319,625.4,1
2024-12-01 12:00:00,20.7,50,0.0,20.7,0,4.2,0,340,660.6,1
2024-12-01 13:00:00,21.6,48,0.0,21.7,0,4.0,0,350,625.7,1
2024-12-01 14:00:00,22.2,44,0.0,21.8,0,2.4,0,333,524.4,1
2024-12-01 15:00:00,22.3,46,0.0,22.0,0,2.5,0,352,368.8,1
2024-12-01 16:00:00,22.1,48,0.0,21.8,0,3.4,0,18,182.9,1
2024-12-01 17:00:00,21.1,53,0.0,21.0,0,2.8,0,40,14.4,1
2024-12-01 18:00:00,19.9,59,0.0,20.1,0,1.9,0,112,0.0,0
2024-12-01 19:00:00,18.4,66,0.0,18.5,0,3.2,0,180,0.0,0
2024-12-01 20:00:00,16.2,85,0.0,17.0,0,2.8,0,130,0.0,0
2024-12-01 21:00:00,15.6,88,0.0,16.5,0,2.3,0,162,0.0,0
2024-12-01 22:00:00,15.2,89,0.0,16.0,0,2.2,0,189,0.0,0
2024-12-01 23:00:00,14.6,89,0.0,15.0,0,3.4,0,238,0.0,0
2024-12-02 00:00:00,13.2,94,0.0,13.2,0,4.9,0,253,0.0,0
2024-12-02 01:00:00,12.0,98,0.0,11.7,45,5.6,53,255,0.0,0
2024-12-02 02:00:00,12.3,97,0.0,12.1,45,5.1,51,266,0.0,0
2024-12-02 03:00:00,11.8,98,0.0,11.5,45,5.5,52,259,0.0,0
2024-12-02 04:00:00,11.6,97,0.0,11.2,45,5.2,68,245,0.0,0
2024-12-02 05:00:00,11.6,95,0.0,11.2,2,4.7,53,238,0.0,0
2024-12-02 06:00:00,11.5,94,0.0,11.0,1,5.2,34,236,0.0,0
2024-12-02 07:00:00,11.4,95,0.0,10.8,2,5.3,64,242,17.1,1
2024-12-02 08:00:00,13.2,90,0.0,13.1,2,4.5,60,256,154.1,1
2024-12-02 09:00:00,16.5,84,0.0,17.4,2,2.5,59,262,293.5,1
2024-12-02 10:00:00,18.8,65,0.0,19.3,2,0.8,56,297,440.9,1
2024-12-02 11:00:00,20.3,60,0.0,20.9,2,0.8,56,297,551.8,1
2024-12-02 12:00:00,21.6,52,0.0,22.0,2,1.3,55,56,584.1,1
2024-12-02 13:00:00,22.6,48,0.0,22.9,2,2.6,49,56,579.5,1
2024-12-02 14:00:00,23.1,47,0.0,22.9,1,3.4,46,72,494.2,1
2024-12-02 15:00:00,23.2,49,0.0,23.2,1,4.0,36,80,339.2,1
2024-12-02 16:00:00,22.9,51,0.0,22.7,0,6.2,0,83,176.5,1
2024-12-02 17:00:00,21.6,59,0.0,21.8,0,5.4,0,98,14.3,1
2024-12-02 18:00:00,19.8,68,0.0,20.4,0,4.2,0,121,0.0,0
2024-12-02 19:00:00,18.3,77,0.0,19.1,0,3.9,0,124,0.0,0
2024-12-02 20:00:00,18.6,78,0.0,20.0,0,1.1,27,108,0.0,0
2024-12-02 21:00:00,18.6,75,0.0,19.8,2,1.4,47,270,0.0,0
2024-12-02 22:00:00,17.9,78,0.0,18.6,2,4.4,70,261,0.0,0
2024-12-02 23:00:00,16.6,85,0.0,17.2,2,5.2,66,258,0.0,0
2024-12-03 00:00:00,16.2,87,0.0,16.7,2,5.2,59,254,0.0,0
2024-12-03 01:00:00,16.0,88,0.0,16.6,2,4.9,47,253,0.0,0
2024-12-03 02:00:00,16.5,88,0.0,17.3,2,4.4,55,261,0.0,0
2024-12-03 03:00:00,16.4,89,0.0,17.2,2,5.1,65,262,0.0,0
2024-12-03 04:00:00,16.5,89,0.0,17.4,2,4.3,73,270,0.0,0
2024-12-03 05:00:00,16.6,89,0.0,17.7,2,4.0,57,275,0.0,0
2024-12-03 06:00:00,16.7,89,0.0,17.9,2,3.0,74,284,0.0,0
2024-12-03 07:00:00,16.8,90,0.0,18.2,2,2.3,70,309,12.3,1
2024-12-03 08:00:00,17.9,91,0.0,19.8,2,2.4,81,333,127.0,1
2024-12-03 09:00:00,19.2,86,0.0,21.1,3,3.6,83,360,224.1,1
2024-12-03 10:00:00,20.7,78,0.0,22.2,3,5.9,92,14,264.7,1
2024-12-03 11:00:00,21.4,71,0.0,22.0,3,9.5,92,25,279.7,1
2024-12-03 12:00:00,21.7,68,0.0,22.1,3,10.2,89,42,298.7,1
2024-12-03 13:00:00,21.7,68,0.0,21.9,3,11.8,95,52,301.4,1
2024-12-03 14:00:00,21.2,67,0.0,20.8,3,13.7,95,60,248.5,1
2024-12-03 15:00:00,20.9,69,0.0,20.7,3,12.6,95,63,125.5,1
2024-12-03 16:00:00,20.6,71,0.0,20.8,3,10.1,93,63,87.9,1
2024-12-03 17:00:00,20.0,73,0.0,20.7,3,6.9,94,62,8.2,1
2024-12-03 18:00:00,19.5,75,0.0,20.5,3,5.2,96,65,0.0,0
2024-12-03 19:00:00,19.1,77,0.0,20.1,3,4.7,93,58,0.0,0
2024-12-03 20:00:00,19.1,78,0.0,20.4,3,3.2,98,90,0.0,0
2024-12-03 21:00:00,19.0,77,0.0,20.3,3,2.6,97,74,0.0,0
2024-12-03 22:00:00,18.7,78,0.0,19.7,3,4.2,96,70,0.0,0
2024-12-03 23:00:00,18.5,78,0.0,19.5,3,4.0,93,80,0.0,0
2024-12-04 00:00:00,18.4,78,0.1,19.5,3,2.8,91,50,0.0,0
2024-12-04 01:00:00,18.1,79,0.0,19.1,3,3.4,99,18,0.0,0
2024-12-04 02:00:00,18.3,75,0.0,19.0,3,3.8,99,49,0.0,0
2024-12-04 03:00:00,18.2,74,0.0,19.0,3,2.6,100,34,0.0,0
2024-12-04 04:00:00,18.0,74,0.0,18.5,3,4.1,100,38,0.0,0
2024-12-04 05:00:00,17.8,74,0.1,18.2,61,4.6,100,18,0.0,0
2024-12-04 06:00:00,17.6,76,0.1,18.3,61,2.9,100,360,0.0,0
2024-12-04 07:00:00,17.7,75,0.1,18.5,61,1.5,97,14,7.4,1
2024-12-04 08:00:00,17.9,72,0.0,18.4,3,3.0,97,14,70.1,1
2024-12-04 09:00:00,18.4,68,0.0,18.5,3,4.8,99,42,131.2,1
2024-12-04 10:00:00,18.9,65,0.0,18.3,3,9.2,91,42,233.6,1
2024-12-04 11:00:00,19.4,65,0.0,18.8,3,9.4,97,40,289.3,1
2024-12-04 12:00:00,19.5,66,0.0,18.9,3,11.2,97,50,233.2,1
2024-12-04 13:00:00,19.1,68,0.0,18.7,3,10.0,97,52,141.1,1
2024-12-04 14:00:00,18.9,70,0.0,18.9,3,7.3,96,70,140.4,1
2024-12-04 15:00:00,18.7,71,0.0,18.5,3,8.5,92,78,113.7,1
2024-12-04 16:00:00,18.3,71,0.0,18.0,3,8.3,96,85,60.1,1
2024-12-04 17:00:00,17.9,71,0.0,17.7,3,6.8,95,87,6.3,1
2024-12-04 18:00:00,17.5,71,0.0,17.5,3,4.7,88,94,0.0,0
2024-12-04 19:00:00,17.1,73,0.0,17.4,3,2.9,95,83,0.0,0
2024-12-04 20:00:00,17.1,73,0.0,17.5,3,2.4,82,63,0.0,0
2024-12-04 21:00:00,17.0,73,0.0,17.3,3,2.1,96,31,0.0,0
2024-12-04 22:00:00,16.8,75,0.0,17.3,3,2.3,97,18,0.0,0
2024-12-04 23:00:00,16.7,76,0.0,17.1,3,2.6,98,344,0.0,0
2024-12-05 00:00:00,16.6,76,0.0,16.8,3,3.4,100,342,0.0,0
2024-12-05 01:00:00,16.5,76,0.0,16.7,3,3.4,96,302,0.0,0
2024-12-05 02:00:00,16.2,78,0.0,16.5,3,2.8,90,310,0.0,0
2024-12-05 03:00:00,16.0,79,0.0,16.3,3,2.8,86,320,0.0,0
2024-12-05 04:00:00,15.7,81,0.0,16.0,3,3.1,85,315,0.0,0
2024-12-05 05:00:00,15.4,82,0.0,15.6,3,3.5,82,294,0.0,0
2024-12-05 06:00:00,15.2,83,0.0,15.4,3,4.2,93,290,0.0,0
2024-12-05 07:00:00,15.4,80,0.0,15.5,3,3.9,96,304,5.0,1
2024-12-05 08:00:00,16.1,81,0.0,16.6,3,3.4,88,288,51.7,1
2024-12-05 09:00:00,16.8,73,0.0,17.0,3,3.0,87,284,120.4,1
2024-12-05 10:00:00,17.8,69,0.0,18.0,2,3.2,59,297,271.8,1
2024-12-05 11:00:00,19.0,65,0.0,19.3,1,3.4,22,342,445.8,1
2024-12-05 12:00:00,20.2,61,0.0,20.5,1,4.0,23,5,578.6,1
2024-12-05 13:00:00,20.8,59,0.0,20.9,1,5.2,29,25,492.9,1
2024-12-05 14:00:00,21.4,58,0.0,21.2,1,7.2,63,63,407.4,1
2024-12-05 15:00:00,21.3,59,0.0,20.7,1,10.6,41,80,330.1,1
2024-12-05 16:00:00,20.1,65,0.0,19.4,1,11.9,23,93,164.7,1
2024-12-05 17:00:00,18.9,71,0.0,18.6,1,10.0,28,105,13.8,1
2024-12-05 18:00:00,18.0,75,0.0,18.2,2,6.2,55,111,0.0,0
2024-12-05 19:00:00,17.3,79,0.0,17.9,2,4.5,71,119,0.0,0
2024-12-05 20:00:00,17.1,82,0.0,18.0,3,3.2,76,117,0.0,0
2024-12-05 21:00:00,17.1,82,0.0,18.3,3,1.0,93,135,0.0,0
2024-12-05 22:00:00,17.3,81,0.0,18.4,3,1.5,90,45,0.0,0
2024-12-05 23:00:00,17.2,83,0.0,18.4,3,1.5,86,45,0.0,0
2024-12-06 00:00:00,17.1,83,0.0,18.3,2,1.3,80,56,0.0,0
2024-12-06 01:00:00,17.0,84,0.0,18.1,2,2.1,76,59,0.0,0
2024-12-06 02:00:00,16.8,83,0.0,17.9,2,1.8,68,349,0.0,0
2024-12-06 03:00:00,16.5,85,0.0,17.5,2,2.0,80,315,0.0,0
2024-12-06 04:00:00,16.2,87,0.0,17.2,3,2.6,89,304,0.0,0
2024-12-06 05:00:00,16.1,89,0.0,17.1,3,2.4,92,297,0.0,0
2024-12-06 06:00:00,16.2,88,0.0,17.4,3,1.1,90,270,0.0,0
2024-12-06 07:00:00,16.1,88,0.0,17.1,3,2.3,86,288,10.1,1
2024-12-06 08:00:00,16.4,88,0.0,17.4,3,3.4,84,302,129.1,1
2024-12-06 09:00:00,17.4,82,0.0,18.4,2,2.9,78,330,228.8,1
2024-12-06 10:00:00,18.3,77,0.0,19.1,2,3.9,77,22,336.9,1
2024-12-06 11:00:00,19.2,71,0.0,19.6,3,5.4,86,37,352.0,1
2024-12-06 12:00:00,19.9,68,0.0,20.2,3,6.6,82,61,365.7,1
2024-12-06 13:00:00,20.3,65,0.0,20.1,3,9.7,85,68,393.5,1
2024-12-06 14:00:00,19.9,69,0.0,19.6,2,11.3,89,81,363.5,1
2024-12-06 15:00:00,19.6,70,0.0,19.4,3,10.4,89,76,286.1,1
2024-12-06 16:00:00,19.1,71,0.0,18.8,2,10.4,78,76,146.2,1
2024-12-06 17:00:00,18.4,73,0.0,18.5,3,7.5,93,73,12.4,1
2024-12-06 18:00:00,17.8,76,0.0,18.0,3,6.2,93,80,0.0,0
2024-12-06 19:00:00,17.2,78,0.0,17.6,3,5.1,87,98,0.0,0
2024-12-06 20:00:00,16.9,81,0.0,17.5,3,4.3,91,90,0.0,0
2024-12-06 21:00:00,16.8,82,0.0,17.4,3,3.9,94,112,0.0,0
2024-12-06 22:00:00,16.7,81,0.0,17.3,3,3.6,99,96,0.0,0
2024-12-06 23:00:00,16.7,81,0.0,17.3,3,3.3,93,96,0.0,0
2024-12-07 00:00:00,16.5,80,0.0,16.6,3,5.8,94,94,0.0,0
2024-12-07 01:00:00,16.2,79,0.0,16.2,3,5.6,92,105,0.0,0
2024-12-07 02:00:00,16.0,79,0.0,16.1,3,4.7,92,81,0.0,0
2024-12-07 03:00:00,15.9,79,0.0,15.9,3,4.7,95,86,0.0,0
2024-12-07 04:00:00,15.8,79,0.0,15.8,3,4.4,98,55,0.0,0
2024-12-07 05:00:00,15.8,79,0.0,15.8,3,4.6,93,45,0.0,0
2024-12-07 06:00:00,15.9,79,0.0,16.0,3,4.0,99,360,0.0,0
2024-12-07 07:00:00,15.9,79,0.0,16.1,3,3.3,95,49,5.1,1
2024-12-07 08:00:00,16.4,79,0.0,16.7,3,3.6,95,53,68.1,1
2024-12-07 09:00:00,16.6,78,0.0,16.8,3,5.2,95,56,105.9,1
