日期,时间,平均温度(2 米),最高温度(2 米),最低温度(2 米),日照时长,降水量,温度(2 米),相对湿度(2 米),体感温度,降水(雨 + 雪),天气代码,总云量,风速(10 米),风向(10 米),短波太阳辐射 GHI(即时),是否白天
,6:00,,,,,,35.2,57,42.6,0,0,19,6,155,709.4,Yes
,7:00,,,,,,35,57,41.6,0.2,51,31,6.6,151,597.4,Yes
,8:00,,,,,,34.4,57,39.4,0.1,51,46,9.9,161,419,Yes
,9:00,,,,,,33.7,63,39.4,0,1,34,9.6,167,256,Yes
,10:00,,,,,,32.5,71,39.2,0,2,50,7.4,157,87.8,Yes
,11:00,,,,,,30.9,79,38.1,0,0,12,5.2,146,0,No
,12:00,,,,,,30,84,37.3,0,0,4,5.4,143,0,No
,13:00,,,,,,28.7,93,36.9,0,0,6,1.9,292,0,No
,14:00,,,,,,28.8,91,36.8,0,0,6,2.1,329,0,No
,15:00,,,,,,28.8,90,36.8,0,0,7,1.1,270,0,No
,16:00,,,,,,28.6,90,36.3,0,0,6,1.6,243,0,No
,17:00,,,,,,27.7,92,35.1,0,0,5,2.3,198,0,No
,18:00,,,,,,26.6,96,33.6,0,0,2,3.1,216,0,No
,19:00,,,,,,27.4,93,34.8,0,0,1,1.3,236,0,No
