time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,weather_code,cloud_cover,wind_speed_10m,wind_direction_10m,wind_gusts_10m
2024-06-17T02:00,24.9,99,24.8,31.3,2.2,61,100,1.8,360,19.1
2024-06-17T03:00,24.9,99,24.8,31.3,0.1,51,100,2.2,360,7.2
2024-06-17T04:00,25.0,99,24.8,31.4,0.0,3,100,1.8,360,6.8
2024-06-17T05:00,25.1,99,24.9,31.5,0.0,3,100,1.8,11,6.8
2024-06-17T06:00,25.4,98,25.0,31.6,0.0,3,100,3.5,336,9.0
2024-06-17T07:00,26.5,96,25.8,33.5,0.0,3,100,1.9,112,9.0
2024-06-17T08:00,27.4,93,26.1,34.6,0.0,3,100,2.5,172,9.4
2024-06-17T09:00,27.0,90,25.3,33.6,0.0,3,100,2.1,329,15.1
2024-06-17T10:00,29.0,83,25.9,35.7,0.0,3,100,4.3,204,12.2
2024-06-17T11:00,30.6,77,26.2,37.2,0.1,51,100,6.6,202,15.8
2024-06-17T12:00,31.9,73,26.5,39.0,0.2,51,100,9.1,187,27.0
2024-06-17T13:00,30.0,79,26.0,36.9,2.8,63,100,6.0,237,30.2
2024-06-17T14:00,29.4,84,26.4,36.8,0.1,51,100,2.3,231,20.2
2024-06-17T15:00,28.5,92,27.0,36.1,1.3,61,100,3.5,336,12.6
2024-06-17T16:00,28.5,85,25.8,35.8,0.8,53,100,0.4,360,14.4
2024-06-17T17:00,28.3,88,26.1,35.7,0.1,51,100,1.1,162,5.4
2024-06-17T18:00,28.2,91,26.5,35.9,0.2,51,100,1.1,72,5.4
2024-06-17T19:00,27.1,97,26.5,34.3,0.1,51,100,4.1,52,5.8
2024-06-17T20:00,27.0,95,26.2,34.0,0.1,51,100,3.7,151,6.8
2024-06-17T21:00,27.3,92,25.9,34.3,1.9,61,100,2.4,63,6.5
2024-06-17T22:00,26.6,96,25.9,33.5,1.0,55,100,3.4,58,5.0
2024-06-17T23:00,26.0,99,25.8,32.7,0.3,51,100,4.0,117,6.8
2024-06-18T00:00,26.1,99,25.9,32.9,0.2,51,100,3.9,124,7.2
2024-06-18T01:00,25.9,99,25.7,32.2,0.5,53,100,5.9,101,15.5
2024-06-18T02:00,25.1,99,24.8,30.9,0.4,51,100,5.5,79,10.8
2024-06-18T03:00,24.7,97,24.2,30.4,0.2,51,100,4.4,81,9.4
2024-06-18T04:00,24.5,96,23.8,30.0,0.0,3,100,4.0,80,9.4
2024-06-18T05:00,24.3,96,23.7,29.6,0.0,3,100,4.7,90,8.3
2024-06-18T06:00,24.1,97,23.6,29.3,0.0,3,100,4.7,94,9.7
2024-06-18T07:00,24.2,96,23.6,29.4,0.0,3,100,4.7,81,10.1
2024-06-18T08:00,24.3,96,23.6,29.3,0.2,51,100,5.8,86,13.0
2024-06-18T09:00,24.4,95,23.5,29.6,0.4,51,100,4.3,90,11.9
2024-06-18T10:00,24.6,94,23.7,29.8,0.5,53,100,5.1,82,10.4
2024-06-18T11:00,24.9,94,23.9,30.2,0.9,53,100,5.6,105,12.2
2024-06-18T12:00,25.5,91,24.0,30.6,0.5,53,100,6.6,119,15.1
2024-06-18T13:00,25.9,91,24.3,31.3,0.3,51,100,5.8,112,15.8
2024-06-18T14:00,26.4,92,25.0,32.1,0.8,53,100,7.4,119,16.9
2024-06-18T15:00,26.1,93,25.0,31.9,2.9,63,100,6.6,103,16.9
2024-06-18T16:00,26.0,95,25.1,31.9,1.1,55,100,6.2,97,13.3
2024-06-18T17:00,25.7,96,24.9,31.6,0.7,53,100,5.5,79,11.5
2024-06-18T18:00,25.3,96,24.7,31.2,0.5,53,100,5.2,102,11.2
2024-06-18T19:00,24.9,97,24.4,30.6,0.2,51,100,4.7,94,10.1
2024-06-18T20:00,24.6,98,24.2,30.2,0.1,51,100,4.3,90,9.4
2024-06-18T21:00,24.3,98,23.9,29.8,0.5,53,100,4.3,114,10.4
2024-06-18T22:00,24.2,98,23.9,29.7,0.3,51,100,3.8,131,10.1
2024-06-18T23:00,24.2,98,23.8,29.8,0.6,53,100,2.6,124,8.3
2024-06-19T00:00,23.9,98,23.6,29.5,0.6,53,100,2.1,121,6.5
2024-06-19T01:00,23.9,99,23.6,29.5,0.2,51,100,1.9,112,6.1
2024-06-19T02:00,23.9,99,23.6,29.5,0.0,3,100,1.8,101,5.4
2024-06-19T03:00,24.0,98,23.7,29.7,0.0,3,100,1.9,112,5.4
2024-06-19T04:00,24.1,98,23.7,29.8,0.0,3,100,1.6,117,6.8
2024-06-19T05:00,24.1,98,23.8,29.7,0.0,3,100,2.4,117,5.8
2024-06-19T06:00,24.3,98,23.9,29.9,0.0,3,100,3.2,90,7.6
2024-06-19T07:00,24.7,97,24.2,30.5,0.0,3,100,2.6,106,7.9
2024-06-19T08:00,25.5,94,24.5,31.5,0.0,3,100,3.1,144,9.7
2024-06-19T09:00,27.0,88,24.9,33.0,0.1,51,100,4.8,138,13.3
2024-06-19T10:00,29.1,82,25.8,35.9,0.2,51,42,5.0,90,23.0
2024-06-19T11:00,30.6,78,26.4,38.8,0.3,51,100,5.6,130,27.4
2024-06-19T12:00,31.2,74,26.0,37.5,0.4,51,100,7.6,177,27.0
2024-06-19T13:00,30.6,74,25.5,36.7,0.1,51,100,7.0,159,23.8
2024-06-19T14:00,29.9,77,25.5,36.0,1.3,61,100,7.1,156,20.9
2024-06-19T15:00,30.1,78,25.8,36.6,0.0,3,100,5.3,152,16.6
2024-06-19T16:00,30.5,76,25.8,37.0,0.0,3,80,5.5,169,13.3
2024-06-19T17:00,30.7,75,25.8,37.0,0.0,3,86,7.0,159,13.3
2024-06-19T18:00,29.8,81,26.3,36.6,0.0,3,100,6.1,135,14.0
2024-06-19T19:00,28.2,87,25.9,34.7,0.0,3,100,6.1,140,12.2
2024-06-19T20:00,27.4,90,25.7,33.8,0.0,3,100,6.1,135,12.2
2024-06-19T21:00,27.5,92,26.2,34.2,0.0,3,100,5.9,137,11.9
2024-06-19T22:00,26.8,95,25.9,33.5,0.0,3,100,4.6,141,11.9
2024-06-19T23:00,26.0,97,25.5,32.4,0.0,3,98,5.1,135,9.4
2024-06-20T00:00,25.7,99,25.5,32.1,0.0,3,99,4.9,144,9.0
2024-06-20T01:00,25.3,100,25.2,31.5,0.0,3,100,5.1,172,9.4
2024-06-20T02:00,25.0,100,25.0,31.1,0.0,3,100,5.1,188,9.4
2024-06-20T03:00,26.1,100,26.1,33.3,0.0,3,100,2.6,236,9.4
2024-06-20T04:00,25.2,99,25.1,31.5,0.0,3,100,3.5,204,7.2
2024-06-20T05:00,24.9,99,24.8,30.9,0.0,3,100,3.9,214,7.9
2024-06-20T06:00,25.8,98,25.5,32.4,0.0,3,97,3.2,207,8.3
2024-06-20T07:00,26.7,95,25.8,33.9,0.0,3,98,1.1,198,7.9
2024-06-20T08:00,28.1,88,25.9,35.1,0.0,3,100,2.2,351,9.7
2024-06-20T09:00,29.7,81,26.0,36.8,0.0,3,100,1.8,180,9.7
2024-06-20T10:00,31.6,73,26.2,38.8,0.0,3,100,6.6,221,16.6
2024-06-20T11:00,33.5,63,25.6,41.1,0.0,3,92,6.6,229,16.9
2024-06-20T12:00,34.6,58,25.2,42.4,0.0,3,97,7.7,221,22.3
2024-06-20T13:00,35.4,56,25.4,43.3,0.1,51,100,8.4,223,18.4
2024-06-20T14:00,35.5,55,25.1,42.8,0.1,51,100,8.1,225,20.5
2024-06-20T15:00,35.3,56,25.3,41.9,0.1,51,100,8.7,204,18.7
2024-06-20T16:00,34.6,60,25.7,40.6,0.1,51,100,8.7,173,16.9
2024-06-20T17:00,32.4,72,26.7,38.5,0.0,3,100,12.2,152,23.0
2024-06-20T18:00,30.7,80,26.9,37.1,0.0,3,100,11.1,151,23.4
2024-06-20T19:00,29.2,85,26.4,35.8,0.0,3,100,7.3,147,20.5
2024-06-20T20:00,28.3,88,26.1,35.0,0.0,3,100,5.7,145,14.0
2024-06-20T21:00,28.5,89,26.6,35.7,0.1,51,100,4.2,149,10.1
2024-06-20T22:00,27.8,92,26.3,34.8,0.0,3,100,4.3,138,8.3
2024-06-20T23:00,27.3,93,26.0,34.1,0.0,3,100,4.3,156,9.0
2024-06-21T00:00,26.7,95,25.8,33.4,0.0,3,100,4.5,166,9.0
2024-06-21T01:00,26.6,94,25.5,33.2,0.0,3,98,3.7,169,9.0
2024-06-21T02:00,26.6,94,25.5,33.3,0.0,3,93,2.7,203,6.8
2024-06-21T03:00,25.6,97,25.1,31.8,0.0,0,7,4.5,209,7.2
2024-06-21T04:00,25.6,96,24.9,31.7,0.0,3,96,4.1,225,7.6
2024-06-21T05:00,25.5,96,24.8,31.6,0.0,3,100,3.4,212,6.8
2024-06-21T06:00,26.0,95,25.2,32.5,0.0,3,100,2.7,203,6.5
2024-06-21T07:00,27.3,92,25.9,34.5,0.0,3,100,1.3,124,7.2
2024-06-21T08:00,28.9,86,26.3,36.1,0.0,3,100,2.6,124,10.4
2024-06-21T09:00,31.2,78,26.9,38.9,0.0,2,64,3.1,144,12.2
2024-06-21T10:00,32.7,72,26.9,41.2,0.0,1,23,4.3,156,14.0
2024-06-21T11:00,34.1,62,25.9,42.2,0.0,2,56,5.6,165,15.1
2024-06-21T12:00,35.4,55,24.9,43.1,0.0,3,92,7.2,183,16.9
2024-06-21T13:00,35.9,52,24.7,42.9,0.0,2,78,10.2,190,21.2
2024-06-21T14:00,35.9,53,24.9,42.6,0.0,2,72,11.8,192,25.2
2024-06-21T15:00,35.6,56,25.4,42.0,0.0,3,95,11.6,185,22.7
2024-06-21T16:00,34.8,63,26.6,41.0,0.0,3,100,11.3,173,22.0
2024-06-21T17:00,33.2,69,26.8,39.4,0.0,3,100,12.9,157,24.5
2024-06-21T18:00,31.1,79,27.0,37.1,0.0,3,100,14.2,153,27.7
2024-06-21T19:00,29.5,83,26.2,35.7,0.0,3,100,9.7,158,27.4
2024-06-21T20:00,28.1,89,26.1,34.9,0.0,3,100,4.7,148,18.0
2024-06-21T21:00,28.2,91,26.5,35.4,0.0,3,100,4.1,142,10.4
2024-06-21T22:00,27.4,94,26.3,34.3,0.0,3,100,4.9,144,8.3
2024-06-21T23:00,27.9,89,25.9,34.8,0.0,3,100,3.5,156,8.6
2024-06-22T00:00,27.7,90,25.9,34.8,0.0,3,100,1.3,146,6.8
2024-06-22T01:00,26.1,97,25.5,32.7,0.0,3,100,4.0,153,7.6
2024-06-22T02:00,25.9,97,25.4,32.4,0.0,3,100,3.7,169,7.9
2024-06-22T03:00,26.3,95,25.5,33.3,0.0,3,97,0.4,360,8.6
2024-06-22T04:00,26.2,96,25.5,33.1,0.0,3,91,1.1,252,4.7
2024-06-22T05:00,25.8,98,25.4,32.7,0.0,3,82,1.5,194,5.4
2024-06-22T06:00,25.9,98,25.6,32.8,0.0,1,20,1.8,233,6.1
2024-06-22T07:00,27.4,92,26.1,34.6,0.0,0,16,2.3,141,9.7
2024-06-22T08:00,29.2,85,26.5,36.9,0.0,0,13,0.8,27,9.4
2024-06-22T09:00,31.2,80,27.3,39.2,0.0,2,62,3.3,131,13.0
2024-06-22T10:00,33.1,70,27.0,41.7,0.0,0,16,4.7,189,14.4
2024-06-22T11:00,34.6,59,25.4,41.9,0.0,3,96,10.4,194,22.0
2024-06-22T12:00,35.5,55,25.1,42.7,0.0,3,94,11.5,200,23.8
2024-06-22T13:00,36.0,55,25.4,43.0,0.0,3,94,14.1,199,27.4
2024-06-22T14:00,36.0,54,25.3,42.6,0.0,3,100,14.8,209,28.4
2024-06-22T15:00,35.8,56,25.7,42.3,0.0,3,100,12.4,206,28.1
2024-06-22T16:00,35.4,58,26.0,41.1,0.0,3,100,11.9,180,23.0
2024-06-22T17:00,33.1,69,26.7,39.0,0.0,3,100,14.0,157,27.4
2024-06-22T18:00,31.4,77,26.9,37.4,0.0,3,100,14.1,167,27.4
2024-06-22T19:00,30.1,80,26.3,36.5,0.0,3,100,7.9,177,27.0
2024-06-22T20:00,29.2,84,26.1,35.9,0.0,3,100,5.8,176,15.5
2024-06-22T21:00,28.8,89,26.9,36.2,0.0,3,99,4.7,148,11.2
2024-06-22T22:00,28.3,91,26.6,35.4,0.0,3,100,4.7,148,8.6
2024-06-22T23:00,27.7,93,26.4,34.7,0.0,3,100,4.5,151,8.6
2024-06-23T00:00,28.2,88,26.1,35.2,0.0,3,100,3.4,148,8.6
2024-06-23T01:00,27.8,90,26.0,34.9,0.0,3,100,2.5,172,6.5
2024-06-23T02:00,27.1,93,25.9,34.0,0.0,3,95,3.3,186,6.8
2024-06-23T03:00,27.0,93,25.9,34.0,0.0,3,99,2.5,188,6.5
2024-06-23T04:00,26.8,95,25.9,33.9,0.0,3,100,1.3,236,5.8
2024-06-23T05:00,26.1,97,25.6,32.8,0.0,3,100,3.3,193,6.1
2024-06-23T06:00,26.4,97,25.9,33.4,0.0,3,100,2.2,171,7.2
2024-06-23T07:00,27.8,92,26.5,35.5,0.0,3,100,0.4,90,6.5
2024-06-23T08:00,29.5,86,27.0,37.4,0.0,3,100,1.9,112,9.7
2024-06-23T09:00,31.7,76,27.1,39.5,0.0,3,100,3.8,163,13.0
2024-06-23T10:00,33.6,64,25.8,40.9,0.0,3,99,7.3,200,25.9
2024-06-23T11:00,34.8,57,25.1,41.6,0.0,3,100,11.3,211,22.7
2024-06-23T12:00,35.5,56,25.2,42.4,0.0,3,100,13.5,214,27.4
2024-06-23T13:00,35.9,55,25.5,42.9,0.0,3,99,14.3,205,29.9
2024-06-23T14:00,35.0,58,25.4,41.1,0.4,51,100,17.0,197,32.4
2024-06-23T15:00,34.9,59,25.7,40.9,0.0,3,100,14.2,187,31.7
2024-06-23T16:00,33.6,66,26.4,39.4,0.0,3,100,13.4,172,26.6
2024-06-23T17:00,32.7,71,26.6,39.1,0.0,3,100,10.1,176,25.6
2024-06-23T18:00,31.6,77,27.2,39.3,0.0,3,100,4.3,204,19.4
2024-06-23T19:00,30.2,79,26.1,36.8,0.0,3,97,5.9,191,13.7
2024-06-23T20:00,28.9,85,26.2,35.8,0.0,3,100,4.8,167,11.9
2024-06-23T21:00,29.0,84,26.1,35.5,0.0,3,99,7.1,156,14.0
2024-06-23T22:00,28.5,87,26.2,35.2,0.0,3,100,5.8,158,13.7
2024-06-23T23:00,27.8,91,26.2,34.7,0.0,3,100,4.5,151,11.2
2024-06-24T00:00,27.2,94,26.1,34.1,0.0,3,100,4.2,149,9.0
2024-06-24T01:00,26.7,96,26.0,33.5,0.0,3,100,4.6,162,8.6
2024-06-24T02:00,26.4,97,25.9,33.1,0.0,3,100,4.7,176,7.9
2024-06-24T03:00,26.3,97,25.8,33.0,0.0,3,100,3.8,163,7.9
2024-06-24T04:00,26.9,95,26.0,33.9,0.0,3,98,2.9,210,8.3
2024-06-24T05:00,26.2,97,25.6,32.8,0.0,3,100,3.3,221,6.8
2024-06-24T06:00,26.7,96,26.0,33.5,0.0,3,100,4.4,171,8.6
2024-06-24T07:00,27.7,91,26.2,35.1,0.0,3,100,1.5,166,9.4
2024-06-24T08:00,29.3,84,26.2,36.6,0.0,3,100,1.6,207,9.0
2024-06-24T09:00,31.6,75,26.6,38.6,0.0,3,100,5.5,212,14.4
2024-06-24T10:00,33.1,65,25.6,39.5,0.0,2,59,9.3,216,27.4
2024-06-24T11:00,34.4,61,25.7,41.6,0.0,0,8,10.9,214,29.9
2024-06-24T12:00,35.1,58,25.6,42.2,0.0,0,10,13.0,208,29.9
2024-06-24T13:00,35.2,57,25.5,41.8,0.0,3,95,15.1,198,31.3
2024-06-24T14:00,34.8,57,25.2,40.8,0.5,53,100,11.6,206,31.7
2024-06-24T15:00,34.4,59,25.4,39.9,0.0,3,100,12.9,198,27.4
2024-06-24T16:00,32.9,67,25.9,38.6,0.5,53,100,11.0,199,28.8
2024-06-24T17:00,32.1,72,26.5,39.1,0.0,3,100,5.4,188,20.2
2024-06-24T18:00,31.5,79,27.4,39.4,0.0,3,100,3.3,174,12.2
2024-06-24T19:00,29.8,85,27.0,37.2,0.0,3,100,5.6,140,8.6
2024-06-24T20:00,29.2,89,27.1,36.7,0.0,3,82,5.1,94,9.4
2024-06-24T21:00,28.8,92,27.3,36.6,0.0,3,100,4.2,121,9.7
2024-06-24T22:00,28.3,90,26.5,35.5,0.0,3,100,4.1,142,10.1
2024-06-24T23:00,27.6,93,26.3,34.8,2.1,61,100,3.0,14,8.3
2024-06-25T00:00,26.4,93,25.2,32.1,1.1,55,100,8.4,7,24.1
2024-06-25T01:00,26.2,93,25.1,32.3,1.8,61,100,4.8,222,18.0
2024-06-25T02:00,26.3,94,25.3,32.9,0.2,51,100,2.3,39,11.2
2024-06-25T03:00,26.0,95,25.1,32.4,0.3,51,100,2.9,270,7.9
2024-06-25T04:00,26.5,90,24.6,32.6,0.1,51,99,2.5,135,6.5
2024-06-25T05:00,25.6,94,24.6,31.7,0.0,3,88,2.6,164,7.2
2024-06-25T06:00,26.2,92,24.8,32.5,0.0,3,100,2.3,129,6.1
2024-06-25T07:00,26.8,90,25.1,33.5,0.0,3,100,1.3,146,8.3
2024-06-25T08:00,27.8,86,25.3,34.3,0.0,3,99,2.8,140,10.1
2024-06-25T09:00,30.2,79,26.1,37.5,0.1,51,45,1.9,158,12.2
2024-06-25T10:00,31.8,72,26.1,39.7,0.2,51,44,3.9,202,13.0
2024-06-25T11:00,33.6,64,25.8,41.1,0.0,2,68,8.5,192,19.1
2024-06-25T12:00,34.5,60,25.7,42.0,0.0,2,76,12.1,190,27.4
2024-06-25T13:00,34.8,58,25.3,42.0,0.0,2,63,11.5,184,28.8
2024-06-25T14:00,34.3,60,25.4,41.3,0.0,2,69,11.3,202,27.7
2024-06-25T15:00,34.8,58,25.2,41.5,0.0,3,91,5.4,217,25.2
2024-06-25T16:00,33.4,61,24.8,39.8,0.2,51,100,1.8,143,17.3
2024-06-25T17:00,31.8,71,26.0,38.7,0.5,53,100,4.0,350,11.5
2024-06-25T18:00,27.6,84,24.7,32.1,0.7,53,93,14.0,342,33.5
2024-06-25T19:00,27.0,84,24.1,32.6,0.1,51,100,3.7,151,24.8
2024-06-25T20:00,26.4,91,24.9,32.6,0.0,3,100,3.4,198,7.9
2024-06-25T21:00,26.4,88,24.3,30.6,1.6,61,100,14.3,288,31.0
2024-06-25T22:00,25.5,94,24.5,31.3,0.1,51,100,4.6,342,26.6
2024-06-25T23:00,25.4,92,24.0,31.2,0.0,3,100,2.5,270,10.4
2024-06-26T00:00,25.9,88,23.7,31.4,0.0,3,100,2.7,203,7.6
2024-06-26T01:00,26.0,89,24.0,31.9,0.0,3,100,1.3,304,5.4
2024-06-26T02:00,26.1,89,24.1,32.3,0.0,1,28,0.0,270,4.0
2024-06-26T03:00,25.9,90,24.2,31.8,0.0,3,90,2.4,117,4.0
2024-06-26T04:00,26.0,90,24.2,31.8,0.0,3,93,2.5,188,5.0
2024-06-26T05:00,26.0,91,24.3,31.9,0.0,3,96,2.5,188,5.8
2024-06-26T06:00,25.7,95,24.9,32.2,0.0,3,100,1.4,270,5.0
2024-06-26T07:00,26.2,90,24.5,32.6,0.0,3,100,0.4,180,4.0
2024-06-26T08:00,26.7,89,24.8,33.3,0.0,3,100,0.7,90,6.1
2024-06-26T09:00,27.8,87,25.4,34.4,0.0,3,100,3.3,96,9.7
2024-06-26T10:00,28.5,84,25.5,35.4,0.1,51,96,1.5,135,9.7
2024-06-26T11:00,29.6,79,25.5,36.3,0.1,51,88,2.7,113,11.2
2024-06-26T12:00,30.7,74,25.6,37.9,0.1,51,70,4.2,121,14.0
2024-06-26T13:00,31.9,68,25.4,39.3,0.0,2,79,5.5,122,15.5
2024-06-26T14:00,32.6,65,25.1,38.9,0.0,3,83,8.4,121,20.2
2024-06-26T15:00,32.0,64,24.5,36.7,0.5,53,55,12.4,150,24.5
2024-06-26T16:00,31.2,70,25.1,36.7,0.0,1,25,9.6,146,25.6
2024-06-26T17:00,31.4,72,25.6,37.7,0.0,3,98,6.0,123,18.7
2024-06-26T18:00,30.5,80,26.6,37.8,0.0,3,100,4.0,95,12.2
2024-06-26T19:00,29.0,88,26.9,36.2,0.0,3,99,5.4,82,7.9
2024-06-26T20:00,28.6,89,26.7,35.8,0.0,3,86,5.0,69,8.3
2024-06-26T21:00,28.2,87,25.8,35.2,0.2,51,100,2.3,321,5.8
2024-06-26T22:00,27.4,94,26.3,34.5,0.1,51,100,3.9,326,8.6
2024-06-26T23:00,27.2,94,26.2,34.3,0.1,51,100,3.3,311,7.6
2024-06-27T00:00,26.9,95,26.0,33.8,0.1,51,100,4.1,315,7.9
2024-06-27T01:00,26.7,95,25.8,33.4,0.2,51,100,3.8,319,7.6
2024-06-27T02:00,26.3,95,25.5,32.7,0.0,3,99,4.4,325,7.9
2024-06-27T03:00,26.1,95,25.3,32.3,0.0,3,91,4.8,347,7.9
2024-06-27T04:00,27.1,92,25.7,34.2,0.0,2,60,1.4,270,7.6
2024-06-27T05:00,26.9,93,25.7,33.7,0.0,3,97,2.6,286,5.4
2024-06-27T06:00,26.7,95,25.8,33.6,0.0,1,41,2.9,300,8.6
2024-06-27T07:00,27.5,93,26.2,34.9,0.0,1,29,0.8,333,7.2
2024-06-27T08:00,28.7,85,25.9,35.9,0.0,3,100,1.3,124,9.4
2024-06-27T09:00,30.0,81,26.4,37.5,0.0,0,8,2.2,9,20.5
2024-06-27T10:00,31.4,74,26.2,39.8,0.0,3,88,1.3,236,20.5
2024-06-27T11:00,33.2,64,25.4,40.1,0.0,2,70,9.1,189,27.7
2024-06-27T12:00,32.4,64,24.7,38.4,0.0,3,87,11.0,232,31.7
2024-06-27T13:00,33.2,63,25.2,40.2,0.0,3,88,8.9,238,23.0
2024-06-27T14:00,33.8,61,25.3,40.8,0.0,3,83,7.3,250,24.1
2024-06-27T15:00,34.7,57,25.0,41.8,0.0,3,100,5.8,240,23.4
2024-06-27T16:00,33.5,61,24.8,39.2,0.0,3,100,6.4,196,19.1
2024-06-27T17:00,32.6,66,25.5,39.5,0.1,51,100,1.4,270,13.3
2024-06-27T18:00,29.8,82,26.4,36.5,1.3,61,100,6.7,16,14.0
2024-06-27T19:00,28.5,92,27.1,36.2,0.0,3,100,3.6,6,13.0
2024-06-27T20:00,28.0,94,27.0,35.6,0.0,3,100,3.6,360,7.2
2024-06-27T21:00,28.0,87,25.6,34.4,0.8,53,99,5.1,321,12.6
2024-06-27T22:00,27.5,88,25.4,34.0,0.0,3,97,3.8,319,10.4
2024-06-27T23:00,28.1,85,25.2,34.9,0.0,3,100,0.8,333,6.1
2024-06-28T00:00,27.8,87,25.5,34.7,0.0,3,100,1.1,342,4.3
2024-06-28T01:00,27.6,90,25.7,34.5,0.0,3,100,2.1,329,5.8
2024-06-28T02:00,26.7,95,25.8,33.7,0.0,3,99,2.2,279,6.5
2024-06-28T03:00,27.0,97,26.5,34.5,0.0,3,100,1.8,281,6.5
2024-06-28T04:00,26.1,99,26.0,33.2,0.0,3,99,2.3,252,6.1
2024-06-28T05:00,25.6,100,25.6,32.5,0.0,3,100,2.3,219,6.8
2024-06-28T06:00,26.5,99,26.3,34.0,0.0,3,100,1.1,252,7.2
2024-06-28T07:00,27.4,94,26.4,34.9,0.0,3,100,1.8,360,7.9
2024-06-28T08:00,28.5,88,26.2,35.9,0.1,51,100,1.1,162,8.6
2024-06-28T09:00,30.2,80,26.3,37.1,0.3,51,100,4.8,193,14.0
2024-06-28T10:00,31.8,69,25.4,37.5,0.1,51,100,9.5,191,19.8
2024-06-28T11:00,32.1,66,25.0,37.2,0.1,51,100,11.3,187,26.3
2024-06-28T12:00,32.5,65,25.0,37.6,0.0,3,100,11.2,186,27.0
2024-06-28T13:00,32.5,66,25.3,38.4,0.0,3,100,12.0,187,30.2
2024-06-28T14:00,32.7,65,25.3,38.5,0.0,3,100,11.9,180,30.2
2024-06-28T15:00,32.6,66,25.4,38.1,0.1,51,100,13.0,182,30.6
2024-06-28T16:00,31.8,70,25.6,37.3,0.0,3,100,11.7,169,30.6
2024-06-28T17:00,31.4,73,25.9,37.0,0.0,3,100,12.0,164,23.8
2024-06-28T18:00,30.3,78,25.9,36.5,0.0,3,100,8.1,167,22.7
2024-06-28T19:00,29.0,81,25.5,35.2,0.0,3,100,6.3,156,16.2
2024-06-28T20:00,28.2,86,25.6,34.5,0.0,3,100,5.5,157,13.7
2024-06-28T21:00,28.1,88,25.9,34.7,0.0,3,100,5.3,152,17.3
2024-06-28T22:00,27.7,91,26.1,34.5,0.0,3,100,5.2,155,11.5
2024-06-28T23:00,27.2,93,26.0,34.0,0.0,3,100,4.2,149,11.5
2024-06-29T00:00,26.6,95,25.7,33.1,0.0,3,100,5.5,148,10.4
2024-06-29T01:00,27.1,92,25.7,33.8,0.0,3,100,3.9,146,11.2
2024-06-29T02:00,26.2,95,25.4,32.6,0.0,3,100,5.0,150,10.8
2024-06-29T03:00,27.4,92,25.9,34.6,0.0,3,100,1.5,76,10.4
2024-06-29T04:00,27.0,95,26.1,34.1,0.0,3,96,2.3,39,7.2
2024-06-29T05:00,26.5,99,26.2,34.0,0.0,3,83,0.5,315,7.2
2024-06-29T06:00,26.3,100,26.3,33.7,0.0,3,100,1.6,117,6.8
2024-06-29T07:00,27.6,94,26.6,35.0,0.0,3,87,3.1,69,10.1
2024-06-29T08:00,29.5,83,26.3,36.5,0.1,51,98,4.3,175,11.5
2024-06-29T09:00,31.2,68,24.6,35.7,0.1,51,39,13.4,194,28.1
2024-06-29T10:00,32.1,65,24.8,36.8,0.0,2,70,16.3,198,31.0
2024-06-29T11:00,32.8,63,24.9,38.2,0.1,51,73,16.7,199,38.5
2024-06-29T12:00,32.4,66,25.2,38.1,0.3,51,99,15.2,185,38.2
2024-06-29T13:00,32.5,65,25.0,37.9,0.0,3,99,17.0,185,36.0
2024-06-29T14:00,32.0,69,25.6,37.7,0.1,51,92,16.9,182,37.4
2024-06-29T15:00,31.7,70,25.5,36.9,0.1,51,97,16.2,181,39.6
2024-06-29T16:00,30.5,75,25.7,35.6,1.1,55,100,14.5,186,36.4
2024-06-29T17:00,29.7,80,26.0,35.6,0.0,3,100,10.5,164,27.4
2024-06-29T18:00,29.1,83,25.9,35.1,0.0,3,100,8.9,153,21.6
2024-06-29T19:00,28.2,86,25.6,34.4,0.0,3,100,7.0,145,17.3
2024-06-29T20:00,27.7,88,25.5,33.9,0.0,3,100,6.0,147,14.8
2024-06-29T21:00,27.8,90,26.0,34.1,0.0,3,100,7.9,141,16.2
2024-06-29T22:00,27.3,94,26.2,34.3,0.0,3,100,4.2,149,15.5
2024-06-29T23:00,27.4,93,26.1,34.4,0.0,3,100,3.9,146,9.4
2024-06-30T00:00,27.6,92,26.1,34.4,0.0,3,100,5.0,150,10.8
2024-06-30T01:00,26.8,95,25.9,33.4,0.0,3,100,5.2,164,10.8
2024-06-30T02:00,26.9,94,25.8,33.6,0.0,3,100,4.2,149,10.4
2024-06-30T03:00,26.8,93,25.6,33.3,0.0,3,100,4.5,166,11.9
2024-06-30T04:00,26.8,92,25.3,33.2,0.0,3,100,4.0,153,10.4
2024-06-30T05:00,25.8,95,25.0,31.9,0.0,3,100,5.2,155,9.7
2024-06-30T06:00,27.1,92,25.7,33.7,0.0,3,100,3.8,163,9.7
2024-06-30T07:00,28.2,85,25.5,34.6,0.0,3,100,4.7,184,11.5
2024-06-30T08:00,29.3,80,25.4,35.4,0.0,3,100,6.2,201,14.0
2024-06-30T09:00,30.8,73,25.3,36.3,0.0,3,100,9.7,202,22.3
2024-06-30T10:00,32.1,65,24.8,37.2,0.0,3,94,13.6,212,27.0
2024-06-30T11:00,33.3,60,24.6,38.8,0.0,1,43,14.5,215,28.4
2024-06-30T12:00,34.2,58,24.9,40.5,0.1,51,97,14.2,204,34.6
